stop_name,district,lat,lng
柴灣興華(一)邨興翠樓(迴旋處),東區,22.2624657061911,114.234911089717
筲箕灣樂融軒 (南安里過停車場),東區,22.2779460197695,114.227227050952
筲箕灣耀興道38號東熹苑景熹閣(消防閘內),東區,22.2801588630421,114.218235532659
西灣河太康街逸星閣路口,東區,22.2865445398079,114.223607922598
寶珊道1A號杏彤苑,中西區,22.280036412204,114.138759003009
大口環道19號協康會大樓慶華特殊幼兒中心,南區,22.2704982527423,114.124268747061
沙灣徑7號麥理浩復康院,南區,22.2699346951986,114.124138097177
小西灣道28號藍灣半島(上落客區),東區,22.266181122715,114.250727998693
翠樂邨翠祿樓,東區,22.2676525469442,114.240518972325
鰂魚涌康山花園5座,東區,22.2854744942671,114.216351379654
北角英皇道模範邨C座民康樓,東區,22.290551622999,114.208897253309
北角堡壘街19號景文樓,東區,22.2897159081997,114.196516642684
薄扶林道131號（心光學校）（恩望平台）,南區,22.2670062113718,114.132168228478
筲箕灣東欣苑歡欣閣,東區,22.2806185521272,114.221410046412
將軍澳日出康城9期OCEAN MARINI,將軍澳,22.2946178139022,114.268729771367
鰂魚涌南豐新邨11座,東區,22.2823703693646,114.214376247316
鰂魚涌康柏徑10號康景花園B座,東區,22.2810164002666,114.213264253411
鰂魚涌康山花園2座,東區,22.2854001024475,114.215959114126
金粟街10-12號昌麗閣,南區,22.2706571837532,114.126716102239
海怡半島怡南路30號30座慧景閣,南區,22.2440242379473,114.149784312073
上環必列者士街51號中華基督教必愛之家工場,中西區,22.2838776695374,114.149481556306
九龍灣啟成街3號機電工程署,觀塘,22.3263118756401,114.202880114749
筲箕灣太安街28號逸濤灣冬和軒,東區,22.2835657281075,114.224729344075
大角咀福全街27號宏福樓(7-11便利店),油尖旺,22.3208460106683,114.164564331181
長青邨青槐樓(入閘),青衣,22.3457463517919,114.108498720091
長宏邨(入閘迴旋處),青衣,22.3571097182493,114.096374273119
長亨邨亨翠樓(路口),青衣,22.3537245760401,114.097784294152
青泰苑(閘口迴旋處),青衣,22.3624940566022,114.102011078112
長安邨安湄樓,青衣,22.3607659301666,114.105234255033
葵涌怡峰苑豪峰閣,葵涌,22.3618497662214,114.138954664578
北角渣華道123號北角服務設施大樓(北角匯對出近巴士站),東區,22.2923201613246,114.20010120295
將軍澳日出康城路1號LP6,將軍澳,22.2930061548011,114.270273473085
將軍澳日出康城晉海(會所),將軍澳,22.293023398601,114.270942391499
將軍澳緻藍天迴旋處上落客區,將軍澳,22.2966195095831,114.27020954575
羅便臣道垃圾收集站（衛城道入）,中西區,22.2817530407247,114.148061677462
薄扶林道131號（心光恩望學校）,南區,22.2666677548545,114.132209053304
薄扶林道131號（心光幼兒中心）,南區,22.2670041872954,114.1318223853
筲箕灣愛東邨愛善樓(迴旋處),東區,22.2807960507043,114.226949708977
和明苑和暉閣,將軍澳,22.3156239580713,114.267032484809
上環皇后街仁濟醫院晴晞閣(近高陞街口),中西區,22.287070404981,114.146756509075
中環5號碼頭,中西區,22.2874496109085,114.15931444686
薄扶林道131號（心光學校）,南區,22.2669638153015,114.131786989264
九龍塘牛津道1D號展亮技能發展中心,九龍城,22.3287326259366,114.180324023198
東京街西3號庫務大樓(西九龍法院大樓對面),深水埗,22.3306236259907,114.153982346527
香港理工大學文康大樓S座,油尖旺,22.304450926769,114.17959876698
何文田文運道恆信園4期,九龍城,22.3187840156258,114.178014495369
何文田邨適文樓,九龍城,22.3147113505901,114.183016237532
何文田愛民邨敦民樓,九龍城,22.3129214504028,114.177532417313
何文田愛民邨頌民樓,九龍城,22.3128553540314,114.178400919185
荔枝角道246號,深水埗,22.3271646004089,114.162969194128
青山道64號名人商業中心聖康會,深水埗,22.33432204985,114.161954629873
達之路香港城市大學,深水埗,22.3372458830647,114.172865119396
彩明苑(入閘天橋底),將軍澳,22.3076025636752,114.253649969497
尚德邨尚信樓,將軍澳,22.3105841412192,114.257411492033
尚德邨尚美樓基督教懷智復康中心,將軍澳,22.3111220770495,114.256956429368
貿泰路茵怡花園(近小巴站),將軍澳,22.3217802452017,114.256068097664
油塘大本型(的士站),觀塘,22.296879665238,114.239006857068
油塘油翠苑沃美閣(鯉魚門道巴士站),觀塘,22.2985840800897,114.238587151411
翠屏南邨翠榮樓(消防閘口),觀塘,22.3123682623999,114.233080639764
翠屏南邨翠杏樓(消防閘口),觀塘,22.3123460642954,114.232129571049
